subjCode	sex	age	seed	experimenter	inputType	input	gaze	pygazeVersion	trialType	trialID	blockID	image	audio	audioType	audioDur	box	curTrialIndex	expTimer	trialStart	trialTime	totalTime	lookAways	totalLookingTime	totalLookingTimeNS	agScreenTime	startScreenTime	audioStartTime	audioEndTime
Bird_208	f	6.0	108	mz	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp10	11	221899.119622	208054.301594	13844.8180286	9293.08591416	1	8286.63774962	8186.47151536	208054.312201	211566.66069	212589.357928	9309.72644918
Bird_208	f	6.0	108	mz	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp12	12	232097.691541	222710.908088	9386.78345268	3544.81823389	1	2527.58229416	2391.14085701	222710.918696	227517.18906	228539.281997	3558.37532533
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp2	1	58306.5290575	43751.039734	14555.4893234	12301.2231118	5	9839.69549497	9268.05564776	43751.0517106	44942.6748454	45984.8271034	12321.668762
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp7	2	65477.616547	58955.5595401	6522.05700692	4212.28230943	1	3191.96942768	3025.52849011	58955.5701479	60225.8544571	61245.5544826	4232.02853015
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp9	3	96176.1296093	66324.5304686	29851.5991407	27204.8226413	8	22176.82767	20967.7865522	66324.6307293	67917.0012681	68954.5093694	27221.5538557
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp12	4	103962.330387	96998.0577488	6964.27263787	4847.16645531	2	3559.92166663	3262.60016658	96998.0697253	98061.6117263	99098.2185081	4864.01640853
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp5	5	111753.931211	104692.558331	7061.37288007	4962.23560096	1	3960.70807991	3794.04985385	104692.568939	105736.564898	106774.347091	4979.55434984
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp6	6	118491.857327	112472.129243	6019.72808483	3827.21834449	2	2117.54760329	1820.41259493	112472.138824	113625.67522	114647.317154	3844.49842629
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp1	7	132619.077177	119113.881416	13505.1957615	10504.9983199	7	7383.08646848	7698.56986526	119113.89305	121067.008694	122098.091899	10520.9479801
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp10	8	139612.545177	133351.228895	6261.31628241	3110.85819719	1	2080.37587147	1921.24746183	133351.241556	135444.646182	136481.835708	3130.67559272
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp4	9	158088.449765	140452.400131	17636.0496335	15481.7443442	6	13017.4908688	12848.4144099	140452.410397	141514.087823	142588.462426	15499.9507251
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp8	10	166980.649347	158720.787016	8259.86233148	4796.47116633	2	3726.63498475	3573.32272099	158720.796255	161142.308911	162163.898833	4816.72279668
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp3	11	178296.356534	167597.827389	10698.5291451	8613.00884005	6	5835.68335693	5161.14217786	167597.839365	168650.00195	169669.664335	8626.65455783
Bird_209	m	7.4	109	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp11	12	191827.329213	179021.709003	12805.6202098	10060.8472814	5	7901.16897791	7918.29199604	179021.720295	180720.353807	181746.316532	10080.9859902
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp8	1	63494.6704435	26985.8601648	36508.8102787	34269.2276369	2	33625.3439831	33441.5890873	26986.0158597	28150.7205423	29209.9475702	34284.6903656
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp3	2	89213.6756933	64275.0437828	24938.6319105	22148.8542566	1	21128.0441777	20960.7830188	64275.0547327	66019.18743	67044.734056	22168.9039968
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp10	3	115508.392811	90074.1292548	25434.2635562	22752.3044557	4	21243.7723747	20938.9066864	90074.1586829	91717.0366502	92739.4207876	22768.9076924
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp12	4	125925.874851	116425.437195	9500.43765668	5700.55112576	2	4531.0400899	4497.52667516	116425.447118	119170.193014	120207.262774	5718.58367592
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp4	5	135421.274152	126569.084055	8852.19009699	5085.4388646	2	3463.29945913	3513.4739401	126569.122038	129285.548912	130322.135162	5099.10374482
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp9	6	150725.017126	136287.62838	14437.3887466	3402.38374039	1	2398.57109714	2259.44999661	136287.639672	146259.038004	147302.686986	3422.26238732
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp1	7	166702.960804	151556.283539	15146.6772653	3942.06062041	2	2906.98580816	2692.05702746	151556.295173	161720.59368	162744.257938	3958.66625239
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp5	8	189542.03523	167429.184138	22112.851092	3483.83921061	1	2481.02712102	2446.45771839	167429.226569	185010.666299	186048.099461	3493.90189235
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp2	9	203421.10785	190179.587063	13241.5207868	1036.24645923	1	32.65555291	569.319137612	190179.598355	201345.43636	202366.801123	1054.26805941
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp7	10	224033.595197	204241.967683	19791.6275148	4828.61480806	4	3057.04148192	2463.28782479	204241.97829	218166.482	219190.703679	4842.85285086
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp6	11	238378.79887	224859.392783	13519.4060872	5629.01564546	4	3791.63435854	5115.97320268	224859.40168	231712.9725	232733.04106	5645.72256467
Bird_210	m	7.4	110	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp11	12	255452.185238	239129.809176	16322.3760617	3673.21075753	4	2357.32871336	1810.37215532	239129.84271	250736.874235	251761.698847	3690.40392392
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp4	1	44389.8225165	21788.0699231	22601.7525934	20309.1480599	3	18286.0921047	18871.419225	21788.1147491	22872.0471309	24064.7478864	20325.0441758
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp2	2	55357.5259067	45070.2758543	10287.2500524	7365.75267281	1	6362.20115441	7282.11696367	45070.2868042	46914.0384723	47974.9224271	7382.563102
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp12	3	73397.7129166	56062.7878615	17334.9250551	15212.5507971	2	13548.3230975	13981.9573695	56062.7967583	57149.0039734	58171.8772028	15225.7713834
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp9	4	97473.3203258	74033.1116899	23440.2086359	20291.9328281	2	18771.4004733	18550.3430043	74033.1216133	76024.9622572	77164.2954519	20308.9714934
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp7	5	116198.339591	98211.7093689	17986.6302219	15162.574613	1	14142.1137745	15028.2413979	98211.7206609	99985.8609943	101019.189628	15179.1130067
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp1	6	132015.321933	117038.354962	14976.9669711	12918.6292008	3	11164.8723725	11454.2347212	117039.475611	118056.081073	119079.343022	12935.9429814
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp3	7	140842.957461	132841.267419	8001.69004232	5065.24747369	1	4058.75831336	3911.05805754	132841.278027	134706.640953	135760.540266	5082.29127174
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp5	8	159601.352239	141450.284559	18151.0676797	15501.4032929	1	14484.3519668	14348.428969	141450.295509	143050.132562	144086.772502	15514.5427818
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp10	9	167960.899421	160429.322423	7531.57699874	5162.69950985	1	4152.78030612	4007.44282463	160429.332004	161743.547795	162781.481872	5179.38025165
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp6	10	177841.955891	168582.16398	9259.79191161	6731.71955219	1	5716.80173773	5559.48237277	168583.138517	169984.281135	171093.636352	6748.2931907
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp8	11	189210.772472	178625.291027	10585.4814448	7749.06139178	1	6741.90052602	6608.47820225	178625.300608	180420.990949	181445.297241	7765.44067025
Bird_211	f	6.8	111	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp11	12	196784.748694	190048.117445	6736.63124844	4078.67200105	2	2938.57197411	2769.20263126	190048.136608	191668.91595	192689.280293	4095.43110279
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp5	1	46127.8436563	23936.9976273	22190.846029	1062.82580443	1	33.346085489	23.1831430719	23937.0345834	43991.2431024	45048.5538851	1079.25726342
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp3	2	55674.7105614	46867.2682079	8807.44235353	4780.82878968	5	3252.85742932	2450.302185	46867.2784735	49857.5360784	50877.0502966	4797.59285405
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp11	3	67083.035688	56496.6547837	10586.3809044	7290.86717615	6	4918.88637419	3982.36507067	56496.7263007	58717.7158907	59771.7557116	7311.244389
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp4	4	75553.9802805	67788.125577	7765.85470345	2384.57874433	2	1314.05203015	1030.04637996	67788.167666	72095.5491103	73152.6183093	2401.33185874
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp8	5	92825.1416139	76168.2117533	16656.9298606	3872.55430673	3	2505.86781604	2047.91399618	76168.2223611	87909.5015641	88935.8783349	3889.23453538
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp1	6	116583.174274	93644.905423	22938.2688505	1850.02747759	2	463.952008999	320.284274945	93644.9153464	113690.481942	114716.396761	1866.74637333
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp2	7	139556.669525	117427.362337	22129.3071884	1033.50657101	1	29.4547393278	18.8928073039	117427.396555	137465.398774	138505.559848	1051.08367078
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp10	8	155305.157916	140301.165967	15003.991949	2541.29987113	1	1538.2023979	1407.06759074	140301.20566	151710.521417	152750.999698	2554.12091916
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp6	9	161641.80179	155966.101968	5675.69982295	2056.66131258	1	1050.87835883	917.16243804	155966.112233	158550.231284	159569.334878	2072.42995611
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp7	10	166910.564054	162495.03761	4415.52644385	2045.43724949	1	1025.86725487	894.61918395	162495.048218	163832.015459	164852.472743	2058.05264336
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp12	11	176004.183574	167717.647111	8286.53646237	3376.55789011	4	1504.15140801	1092.29559996	167717.684067	171591.91372	172610.269978	3393.87561243
Bird_212	m	7.7	112	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp9	12	198925.892987	176827.099948	22098.7930394	1035.79169321	1	33.4730367176	23.3768206963	176827.110214	196852.980206	197873.358787	1052.4969015
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp12	1	36183.3675406	19701.8151631	16481.5523775	12238.6447083	2	11033.2998903	11012.096639	19701.8244021	22890.0085615	23926.5386934	12256.7942863
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp10	2	52616.6777649	37023.4349924	15593.2427725	7383.31333823	2	5980.34172125	5862.06526046	37023.465447	44139.7250599	45216.6978855	7399.94326545
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp1	3	66426.7416101	53345.9818053	13080.7598048	5703.0651708	2	4669.43917667	5304.4725159	53346.3253606	59655.5337392	60709.4288153	5717.27618086
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp2	4	86941.0792292	67234.199362	19706.8798672	5652.75757927	2	4581.86233012	5117.14792933	67234.2127073	80253.5996321	81273.9135404	5667.13591859
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp7	5	95050.3096447	87570.1701557	7480.13948895	4761.86891377	1	3760.96383018	3596.66840269	87572.3810234	89248.7169713	90271.6328666	4778.64324376
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp6	6	110565.83294	95864.6429522	14701.1899882	5466.21215159	1	4463.47089463	4316.09933266	95864.7705878	104046.25576	105082.85604	5482.94028638
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp4	7	122204.297385	111293.844542	10910.4528429	3861.67448334	3	2341.20214262	1920.99390156	111293.85515	117287.482951	118324.240294	3880.02218738
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp3	8	141814.789442	122813.281426	19001.5080164	16350.6923462	3	14730.1242616	15214.6136268	122813.291349	124426.243386	125450.022619	16364.7332895
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp8	9	152430.990541	142432.792838	9998.19770311	6498.04987849	2	5324.86033654	5278.85403071	142432.802077	144879.027793	145916.279939	6514.67364636
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp5	10	166207.722331	153243.237537	12964.4847936	1487.67717567	2	199.010259443	39.6580597735	153243.248829	163689.233304	164705.76605	1501.92206221
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp11	11	174118.792478	166912.247954	7206.54452429	4593.39230806	1	3575.1958505	3417.9378329	166912.258904	168484.242649	169505.941728	4612.81379369
Bird_213	m	8.0	113	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp9	12	199194.998464	174724.2869	24470.7115634	15693.2769227	6	13414.0526461	11997.0636967	174724.297166	182458.693627	183484.975612	15709.9858951
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp7	1	45468.1145852	19828.671757	25639.4428282	23523.462549	9	19092.5324442	18681.3771685	19828.6806538	20905.774428	21928.5748504	23539.4124422
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp8	2	57537.3716552	46227.0731405	11310.2985147	8860.6180806	2	7787.2917552	7650.19049399	46227.1727161	47639.5848347	48659.8654121	8877.47099817
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp3	3	84689.4841983	58261.9054463	26427.578752	23458.9936634	6	21330.9565214	21405.3689397	58261.9170805	60179.0585279	61216.8678368	23472.5804321
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp11	4	106324.96727	85331.6898223	20993.2774478	16620.5477549	3	14865.0620277	15487.8367179	85331.6987191	88668.6855539	89693.663637	16631.2666772
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp2	5	116940.790829	107149.960546	9790.83028276	6791.65528904	2	5504.27901431	5438.3544769	107149.970469	109116.431962	110136.50107	6804.25348737
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp5	6	128460.389775	117566.450475	10893.9393006	7404.68217583	3	5817.9309349	6130.03823568	117566.495985	120016.869342	121042.568066	7417.78441159
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp6	7	137205.012178	129076.874092	8128.13808641	5048.61343512	1	4041.5387753	3910.09963721	129076.885384	131118.710568	132139.161895	5065.82359306
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp1	8	145497.184166	138021.83033	7475.35383565	4684.11669579	1	3681.50719853	3514.75601235	138021.84128	139783.812426	140799.778744	4697.3681239
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp9	9	153911.500882	146323.730616	7587.77026569	4497.87469349	2	3441.49675507	4029.13870167	146323.74225	148373.906807	149393.623465	4517.83875046
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp10	10	163191.338837	154729.747653	8461.59118423	5334.94433689	2	3894.79373475	3691.15850592	154729.756892	156799.152546	157837.947346	5353.35932565
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp4	11	178969.030955	163930.682363	15038.3485913	11838.1512879	5	10081.2475491	9733.49080654	163930.696735	166078.316399	167115.549469	11853.4431608
Bird_214	m	5.9	114	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp12	12	200904.741374	179602.977619	21301.7637546	18227.3605753	15	13344.1131644	11337.6787314	179602.9872	181643.941867	182666.637923	18237.8228594
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp11	1	42723.3193709	33992.7774449	8730.54192605	4012.70303281	1	3010.90962725	3444.70264413	33992.7873684	37658.0676046	38695.2825666	4027.98992465
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp2	2	52788.5848248	43482.544836	9306.03998876	6515.1330785	3	4317.0430332	4436.43265258	43482.5605766	45232.4480824	46256.3745285	6532.16273215
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp3	3	65461.6642023	53406.9856928	12054.6785095	8162.03304642	4	5425.15996413	4869.55190182	53406.9963006	56266.3722256	57286.5643777	8175.05499814
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp7	4	80358.7064348	66107.062993	14251.6434419	12152.6403372	6	9780.11704888	9998.38932278	66107.0725743	67166.8038269	68190.4069056	12168.2653105
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp8	5	92351.1673561	81006.6736861	11344.49367	7568.96980642	3	6074.44429578	6148.94607908	81006.6849783	83720.1004116	84761.3651645	7589.66326341
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp4	6	100642.491222	93083.8308457	7558.66037635	5065.58334612	3	3292.13279765	4482.06953733	93083.8404269	94536.7850031	95556.9788662	5085.47368867
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp6	7	114783.690515	101277.480322	13506.2101929	9379.46285435	5	7643.15472392	6913.72422338	101277.489903	104367.609131	105390.315678	9393.33890646
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp10	8	126838.691365	115392.520394	11446.1709713	8626.89362379	4	6750.03293558	6770.8126239	115392.529975	117178.500828	118197.538439	8641.02221042
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp9	9	134816.369437	127575.44126	7240.9281772	4823.95505294	1	3817.0859777	3683.06646688	127575.451183	128928.338032	129974.309919	4842.02016646
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp12	10	142538.070944	135432.990929	7105.08001549	4546.95447843	1	3540.81460513	3390.11857827	135433.000168	136937.103511	137974.355772	4563.6778741
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp1	11	154329.857961	143242.504636	11087.3533255	5367.19371547	1	4346.286049	4712.36868115	143242.514559	147921.548344	148943.819971	5385.99898096
Bird_215	f	6.2	115	so	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp5	12	164891.881016	155049.228829	9842.65218716	4766.9719095	1	3763.9384158	3697.78669596	155049.239779	159090.458679	160111.12784	4780.71485058
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp1	1	35314.2921962	23294.6644393	12019.627757	9716.58319623	1	8713.9887462	8649.41903756	23294.6740205	24565.8156058	25583.9404844	9730.3161246
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp9	2	58354.8404868	36140.151287	22214.6891998	18876.9620913	4	17064.7315624	17349.3891305	36140.1601838	38390.7661943	39461.7292957	18893.0875803
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp2	3	70744.2187769	59200.6034782	11543.6152987	7844.40759487	1	6814.6860517	6957.72606823	59200.6760216	61830.9983739	62881.6099962	7862.57045598
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp4	4	79336.5612827	71497.5742474	7838.98703528	5232.51090203	3	4044.23157469	4113.90737451	71497.5865661	73066.3374386	74086.5510171	5249.97467828
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp10	5	92880.2155905	80138.1755083	12742.0400822	8240.01194912	1	7236.31395105	7206.90345444	80138.1840629	83599.2440439	84622.9061673	8257.2799953
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp3	6	108232.452731	93578.2160641	14654.2366664	5351.4562728	8	3403.08418582	2285.95718851	93578.2246187	101840.139858	102861.801907	5370.61318263
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp8	7	121819.882138	108855.49235	12964.3897875	6251.45702561	1	5231.86451372	5097.62071617	108855.502273	114530.612594	115551.764445	6268.0807366
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp6	8	131148.998149	122539.253803	8609.74434642	4222.82808056	1	3219.32991878	3536.97211052	122539.263726	125898.97009	126919.621666	4229.34431794
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	1	5	star1	japanese_1_65dB	forward	34250	wp11	9	144575.032713	131963.126097	12611.9066162	8440.32422755	4	6094.93387609	5825.27155837	131963.135336	135094.947221	136117.576629	8457.41947008
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	2	5	star1	starling_1_70dB	birdsong	34250	wp12	10	154522.930189	145303.065776	9219.86441244	6149.3074851	2	4693.13083254	4912.59557239	145303.076042	147335.465947	148359.464097	6163.32716487
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	1	6	star1	japanese_1_65dB	forward	34250	wp5	11	164604.600615	155252.156453	9352.44416218	6615.06019726	1	5597.67033307	5462.45233357	155252.167403	156949.264164	157972.576916	6631.99084859
Bird_216	m	6.9	116	rr	gaze	keyboard	yes	04	training	2	6	star1	starling_1_70dB	birdsong	34250	wp7	12	171844.883575	165330.489202	6514.39437283	3777.33206222	1	2757.58111848	3777.17363036	165330.498441	167030.314551	168049.769504	3795.07471961
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp10	1	67115.7938429	30511.7386716	36604.0551713	34268.9101941	3	33214.110222	32602.0027429	30511.7848666	31724.6053917	32830.1689164	34285.5910501
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	2	1	star1	starling_1_70dB	birdsong	34250	wp2	2	91693.2584677	67986.7286798	23706.5297879	21527.5726186	7	18566.6474587	17486.6143899	67988.8810262	69121.8847437	70148.8558003	21544.2462887
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp8	3	106074.355186	92312.878286	13761.4768997	8877.64851532	3	7608.75098208	7203.42890343	92312.8943687	96157.166116	97177.3961193	8896.92176819
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	2	2	star1	starling_1_70dB	birdsong	34250	wp7	4	119034.286639	106715.694198	12318.5924407	9879.36799717	1	8878.75411648	8711.05861226	106715.710623	108100.514578	109133.900243	9900.35251944
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp12	5	130415.020641	119762.968144	10652.0524967	7737.42708028	2	6553.66494297	6267.00935398	119762.978752	121620.433193	122660.794993	7754.18937638
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	2	3	star1	starling_1_70dB	birdsong	34250	wp3	6	144860.541296	131039.155596	13821.3857005	11701.309749	4	9757.51610326	9171.54337955	131039.167572	132125.294279	133142.461723	11718.0480921
Bird_217	f	7.0	117	rr	gaze	keyboard	yes	04	training	2	4	star1	starling_1_70dB	birdsong	34250	wp5	7	178583.018979	145593.463505	32989.5554737	26295.4035598	13	21957.3924375	20087.3691825	145593.477877	151249.476798	152273.386664	26309.5957011
