subjCode	sex	age	seed	experimenter	inputType	input	gaze	pygazeVersion	trialType	trialID	blockID	image	audio	audioType	audioDur	box	curTrialIndex	expTimer	trialStart	trialTime	totalTime	lookAways	totalLookingTime	totalLookingTimeNS	agScreenTime	startScreenTime	audioStartTime	audioEndTime
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp12	10	113020.518124	107636.878283	5383.63984023	2287.62705345	1	1267.80219766	1602.47016826	107636.889575	109415.096264	110720.381797	2300.10142375
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp5	11	119859.708759	113865.203573	5994.50518616	2692.20693188	1	1678.65809932	1604.83740718	113865.217945	116133.177206	117156.646678	2703.02444027
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp7	12	132816.143762	120612.999557	12203.1442052	9344.76723179	2	8252.210518	7965.15594079	120613.010164	122433.424058	123454.940679	9361.16852221
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp10	1	41155.0878353	29011.7400002	12143.3478351	8947.75701629	1	7945.76516165	8816.22446195	29011.7512923	31173.968879	32194.5960891	8960.43460141
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp2	2	50701.6255806	41781.9557337	8919.66984695	6799.74726273	2	5769.55771324	5590.11080617	41781.9659992	42867.0932336	43885.6608365	6815.93223655
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp8	3	65314.3859059	51404.3803693	13910.0055366	10880.8794958	2	9430.32375426	10117.2586798	51404.3913192	53376.6364108	54416.6107195	10897.7457585
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp7	4	72369.9292568	65912.6567803	6457.27247657	3436.68872386	1	2433.75996867	2342.23765245	65912.6667036	67872.3337857	68916.9919128	3452.90107251
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp12	5	85326.8900035	72978.4707922	12348.4192113	9849.81806064	3	8551.43234914	8161.95136739	72978.4810577	74443.1039946	75463.8708159	9862.98565357
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp3	6	93970.7138169	85917.4894487	8053.2243682	5369.96792362	2	3949.89772112	4233.03262179	85917.4986877	87568.5634625	88587.9605202	5382.71428773
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp5	7	106493.606287	94663.9480126	11829.6582742	8045.14505534	3	6689.19676344	6371.97243917	94663.9586203	97415.2033156	98435.8435287	8057.70800868
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp6	8	115789.729476	107297.416303	8492.31317255	4861.79245706	1	3859.66509749	3693.10998282	107297.426911	109875.722094	110911.032774	4878.65529791
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp4	9	137457.641693	116382.949026	21074.6926672	18404.3252777	2	17317.6181786	17054.863773	116382.960318	118013.67779	119039.073338	18418.5259249
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp11	10	153075.225448	138279.59124	14795.6342078	10499.3430062	4	8733.70296077	7872.90660222	138279.600137	141536.826556	142557.600563	10517.5875872
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp1	11	161566.570923	153770.649281	7795.92164251	4979.72113348	1	3959.22840183	4013.5819781	153770.868963	155547.528369	156570.036908	4996.49877049
Bird_117	m	6.8	117	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp9	12	177185.046068	162274.110475	14910.9355934	4040.90641876	1	3028.8683761	2886.96011022	162274.165909	172102.790102	173125.109071	4059.89764584
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp5	1	58750.5220021	36614.9451719	22135.5768302	1051.85494671	1	20.4482477275	10.3353337618	36614.954753	56648.5883872	57686.8805182	1063.60829208
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp9	2	97489.3313788	59588.1870462	37901.1443326	16747.7965044	3	15013.8228759	14602.4766614	59588.1973117	79654.5793495	80724.7031723	16764.5936459
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp11	3	136145.184338	98342.8672715	37802.3170666	16712.9135554	7	13466.7328452	13419.6927734	98342.8771949	118374.322903	119415.449346	16729.6987204
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp3	4	177607.779149	137045.158401	40562.6207483	19489.9503901	3	17649.7456544	17936.9864242	137045.196725	157076.465182	158104.111618	19503.6319439
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp7	5	228085.331518	178485.882504	49599.4490149	28501.5052686	4	26758.4552023	26163.8364606	178485.893453	198540.208021	199565.622389	28519.6786753
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp1	6	251110.161436	228965.778493	22144.3829425	1038.45227318	1	31.3810352236	21.2670947076	228965.788074	249015.291531	250053.468688	1056.65544991
Bird_119	m	7.8	119	rr	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp2	7	273968.02596	251848.024673	22120.0012866	1035.58408457	1	31.530569715	20.4236104037	251848.036307	271888.059206	272908.106756	1059.89251309
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp11	1	37684.8793728	29063.3539238	8621.52544902	6230.59397918	1	5219.92258396	5495.32095626	29063.3648737	30312.0909173	31437.6332812	6247.21153083
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp5	2	68330.8977714	38419.058771	29911.8390004	27433.7138892	2	26333.2910164	25975.3161109	38419.1347362	39857.9755899	40888.2990372	27442.5638313
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp3	3	106083.037457	69214.4222952	36868.6151618	34257.0822121	6	31226.0500987	30985.5980991	69214.4315342	70790.5188626	71813.6947405	34269.3057605
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp12	4	113824.344236	107087.155659	6737.18857703	4249.08396957	1	3245.87769197	3095.68018254	107087.166267	108524.213384	109561.851045	4262.4558923
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp7	5	143333.790949	114614.900397	28718.8905527	26191.4787612	6	23226.9360168	22372.5663771	114614.908951	116105.091651	117125.688819	26208.0679115
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp10	6	157723.793386	143975.836917	13747.9564685	11534.7574863	2	10429.7506974	10111.2451718	143975.847183	145145.038037	146165.245114	11558.3183228
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp1	7	166506.743791	158352.620045	8154.1237452	3794.13986899	4	2059.64394921	1452.69833753	158352.629285	161674.904667	162695.952836	3810.75673627
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp8	8	198791.663815	167310.372804	31481.2910109	27985.1601017	8	25336.0456092	24701.616005	167310.389229	169755.653588	170789.889584	28001.7485676
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp6	9	217388.568679	199441.098593	17947.4700861	12207.2781475	3	10515.0732687	10722.2887963	199441.107832	204142.109272	205162.18187	12226.3426672
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp9	10	230493.356812	218225.781825	12267.5749865	10115.9204515	2	9059.69390828	8915.95412251	218225.791749	219322.902609	220360.953972	10132.3638307
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp4	11	247528.404471	231131.193899	16397.2105727	14213.8364737	5	11429.1973835	11164.7287564	231131.20348	232263.814026	233300.935672	14227.4328701
Bird_120	m	6.6	120	LM	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp2	12	259888.953638	248248.589169	11640.3644686	7337.30314072	3	5529.88647656	5996.50799755	248248.600462	251507.560587	252530.096578	7358.8207879
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp11	1	39942.2666697	31092.6662383	8849.60043143	6514.14110721	1	5509.60477032	5376.18267439	31092.676846	32368.8263969	33413.1885346	6529.04733846
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp9	2	61526.5052515	40895.0910929	20631.4141586	17975.9191241	6	14263.3782074	14581.0833007	40895.102385	42483.6767837	43542.5547204	17983.9159705
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp6	3	69669.0725643	62218.6557496	7450.41681466	4736.18790296	1	3733.37857009	3551.57846183	62218.6643042	63885.1763036	64921.8813839	4747.15661979
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp8	4	77211.2645694	70329.4101907	6881.85437869	4722.74211419	2	2967.10582596	2686.60950821	70329.4190874	71416.7328793	72470.0031002	4741.22622418
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp10	5	85738.180442	78021.9596756	7716.22076634	4628.92134621	2	3104.14001907	2808.47022415	78021.9699412	80068.4081109	81093.4648963	4644.67995847
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp3	6	92005.9735108	86415.8240379	5590.14947293	2754.96355395	1	1722.50669141	1552.48969854	86415.83533	88194.0171133	89234.4153884	2771.5232196
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp5	7	99703.6136712	92629.8421641	7073.77150714	3663.6941119	3	2253.45554787	1946.59666945	92629.8520874	94972.6782968	96022.1591691	3681.40899164
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp7	8	107253.85693	100323.405541	6930.45138896	4782.90666376	1	3763.9106461	3613.27770786	100323.415464	101436.860843	102457.209857	4796.61080166
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp1	9	113607.599844	108251.076341	5356.52350361	2972.75528829	1	1972.72175423	1852.7533173	108251.086606	109584.351845	110620.727059	2986.83480233
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp2	10	124558.330784	114397.554135	10160.7766488	6436.52789726	2	4488.17308502	4605.73904617	114397.563374	117073.295871	118105.184365	6453.1094627
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp4	11	137623.05973	125327.116872	12295.942858	9600.1840267	2	7615.90910491	8566.0816	125327.126453	126982.940745	128003.553584	9619.46234638
Bird_121	m	7.7	121	RR	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp12	12	144955.954041	138240.351943	6715.60209718	4131.58593513	1	3129.35968426	3063.76501248	138240.361867	139789.546407	140810.011422	4145.91387496
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp11	1	23542.6356218	16339.7083622	7202.92725958	4153.5173926	1	3132.84015287	3052.40775365	16339.7223918	18326.8565613	19369.5743076	4173.0250425
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp5	2	47085.6873411	24387.4849781	22698.202363	19916.8013737	6	16825.7612257	17912.1733156	24387.4990077	26129.1640547	27150.1981938	19935.4562974
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp7	3	62677.5761089	47765.1307559	14912.445353	11735.1929515	2	10702.4211673	11409.5785234	47765.1423902	49904.4532698	50925.642419	11751.8991292
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp3	4	95998.9700218	63539.7917186	32459.1783033	29228.9234299	8	24692.3711809	26919.0344759	63539.8279902	65720.3455252	66759.4049669	29239.526388
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp1	5	114575.814607	96666.5703985	17909.2442082	14135.4137296	2	12152.3885228	12938.7997914	96666.5806641	99378.6873903	100422.041602	14153.7268101
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp9	6	153613.835858	115222.48042	38391.3554376	34254.9671639	5	32027.5065768	32713.1069343	115222.490686	118321.519153	119342.016061	34271.7773659
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp4	7	163611.746131	154475.657954	9136.08817708	6100.99055842	2	4466.43434557	5178.18964739	154475.67917	156477.695668	157496.468646	6115.24121337
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp10	8	170886.541573	164216.542818	6669.99875445	3828.70470492	1	2827.15700016	3762.38026932	164216.552057	166004.46552	167040.131167	3846.37892521
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp12	9	208875.990627	171578.982902	37297.0077252	34275.4459361	4	33138.4910033	33161.4998946	171578.993852	173559.575854	174582.820854	34293.1393188
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp2	10	215759.114109	209521.471452	6237.64265711	3291.53241591	1	2275.92568006	2773.42054043	209521.484455	211428.781286	212450.817686	3308.25844035
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp6	11	226509.639364	216584.219023	9925.4203406	7667.76462569	2	6212.7921237	5927.39954119	216584.229289	217803.33884	218824.909868	7684.69322391
Bird_122	f	5.73	122	MZ	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp8	12	264194.848603	227324.389746	36870.458857	34257.154071	11	29117.6792847	29767.9034845	227324.398985	228868.191194	229920.936685	34273.8759893
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp9	1	48069.6620086	33444.9062443	14624.7557643	12451.074158	1	11446.3338468	11283.070112	33444.9161677	34555.6723933	35598.1589676	12471.473613
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp4	2	86102.5095282	48815.2750051	37287.2345231	34270.4981758	3	33705.3171009	33768.6452353	48815.3174363	50790.0787782	51814.1971173	34288.2747704
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp2	3	94649.7292277	86753.9582437	7895.77098408	4515.44630373	1	3513.5249259	3393.43932449	86753.9688514	89093.936727	90114.5503907	4535.15111988
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp12	4	102319.193042	95483.6031018	6835.58993999	4697.77188609	1	3694.60973959	3544.52532216	95483.614394	96584.4027235	97604.667357	4714.49249277
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp11	5	113054.411093	102924.856846	10129.5542472	6921.3097398	1	5917.15764743	5768.41460152	102924.867796	105094.635814	106115.30765	6938.06148546
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp1	6	121613.336997	113756.302222	7857.03477505	5679.10184227	2	4612.87778258	4582.55115177	113756.321384	114892.045941	115917.238403	5696.06334832
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp3	7	128924.734001	122432.074246	6492.65975495	4290.55886602	1	3272.21150418	3168.90194369	122432.119757	123588.98426	124613.338024	4311.35799495
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp8	8	142017.214724	129548.027602	12469.187122	9936.92645246	5	8295.91305996	7861.5403462	129548.03821	131043.276341	132063.299733	9953.88932727
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp5	9	154701.148926	142832.847999	11868.3009271	9348.7949214	2	7325.70861715	8930.74553567	142832.858949	144318.110706	145338.568332	9362.55527169
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp7	10	162675.930799	155385.275436	7290.65536265	4112.27656069	1	3092.31784209	2925.29587165	155385.286044	157526.374375	158546.915496	4128.98005805
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp10	11	171625.452456	163484.132465	8141.31999171	3539.12459083	1	2536.81038276	2384.12842675	163484.143415	167039.647794	168066.460511	3558.95362071
Bird_123	f	6.5	123	RR	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp6	12	179211.04291	172455.834658	6755.20825135	3960.30874814	1	2940.27953909	2806.75353188	172455.84595	174212.834599	175238.030141	3972.98060281
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp2	1	35192.5470642	11616.0207118	23576.5263524	20592.8280669	3	18975.5323721	18494.1794256	11616.0292664	13457.1648841	14582.9703886	20609.5404039
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp9	2	47999.3163135	35987.3962836	12011.9200299	7351.48125235	1	6333.38409085	6212.07148118	35987.406207	39608.4406199	40631.8769008	7367.40348318
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp12	3	72512.5582058	48835.8437198	23676.7144859	21049.5344225	4	18730.7003989	18617.0951741	48835.8618556	50424.0338052	51444.2624398	21068.1561543
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp6	4	86458.5291775	73373.6079896	13084.9211879	10332.4044139	1	9329.76787508	9210.28801064	73373.6230458	75084.5232262	76106.4545756	10352.0037695
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp10	5	97208.9223485	87162.3006085	10046.62174	7924.72399323	2	6739.44631658	6441.33470116	87162.3122428	88242.8377165	89263.2767952	7945.6096239
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp5	6	107068.711521	97920.802548	9147.9089732	7042.22944766	1	6008.91666827	5856.55996868	97920.8138402	98993.6220055	100013.652173	7055.02547228
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp1	7	117300.967153	107858.982984	9441.98416914	5913.42537208	1	4907.33720869	4743.54296068	107859.026784	110349.086981	111370.756558	5930.17329639
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp11	8	135458.010767	118001.883389	17456.1273779	12873.4115752	5	10495.8338922	9782.29477772	118001.921371	121547.57849	122567.954607	12890.0215988
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp8	9	146877.295722	136174.596016	10702.6997063	7451.26321178	3	5696.02058861	5263.16524271	136174.622022	138383.858155	139409.370817	7467.88897588
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp3	10	159066.023655	147484.73545	11581.288205	7607.36376229	3	6203.83747286	5776.88414149	147484.745373	150421.754166	151442.071084	7623.9210893
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp4	11	167631.127857	159915.75805	7715.36980665	5061.53144411	1	4057.66166894	4683.13422703	159915.802192	161523.283324	162548.348066	5082.44136994
Bird_124a	m	6.4	124	RR	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp7	12	174046.106409	168317.070742	5729.03566668	1700.33623143	1	673.109562311	517.915803226	168317.081692	171304.164876	172329.123198	1716.94796592
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp11	1	37977.9211687	30333.3036773	7644.6174914	5484.35049097	1	4476.89255924	4369.54282655	30333.3122319	31430.6574888	32468.069992	5509.82140657
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp2	2	48573.0045798	38607.9858554	9965.01872438	7308.88258657	2	6154.84986265	6155.32070986	38607.996121	40225.1292776	41245.4889693	7327.48310288
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp5	3	56779.9857103	49400.7918855	7379.1938248	4714.13793907	3	3224.27723589	4561.33810934	49400.8024933	51025.5390105	52047.3105593	4732.64743402
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp9	4	62896.5251753	57491.5182494	5405.00692584	2307.03615397	1	1292.61611725	1203.88982727	57491.5274884	59552.3707976	60573.084309	2323.40493679
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp7	5	73664.1511474	63654.080972	10010.0701754	3742.20193597	1	2739.10994831	2739.08017817	63654.091922	68881.722233	69904.8365175	3759.28109576
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp12	6	84230.0724886	74283.5543623	9946.51812626	1936.02637839	2	882.018907752	1339.56327557	74283.5646279	81237.4743019	82277.6338698	1952.40440022
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp3	7	91673.2108492	84959.3524756	6713.85837355	4576.52498365	1	3575.7625945	4074.48966464	84959.3617146	86040.7980859	87078.4463549	4594.73027574
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp10	8	103156.286699	92501.014922	10655.2717774	4075.54085829	2	2042.2913832	1953.03710111	92501.0511937	98040.2286894	99067.6387699	4088.61200002
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp8	9	109497.880846	103759.102817	5738.7780284	1788.5400042	1	763.978959672	663.878083404	103759.114794	106667.705428	107687.859466	1809.98134403
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp1	10	117819.127961	110322.991919	7496.13604197	4828.46312202	2	3640.99135229	3362.82333106	110323.002185	111950.546675	112976.693749	4842.39793979
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp4	11	128089.707678	118631.843709	9457.86396897	1756.43856131	1	734.931864077	604.414808186	118631.855001	125292.900815	126313.774127	1775.8962521
Bird_125	f	6.3	125	LM	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp6	12	136862.665926	128791.355506	8071.31041971	2849.84218408	2	911.176529335	820.573010074	128791.365429	132974.619764	134004.108963	2858.53095684
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp6	1	37849.7648502	32715.5764867	5134.1883635	2894.32252757	1	1890.84010632	1723.86319152	32715.5867522	33893.568693	34943.1845557	2906.55291965
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp10	2	48271.2842767	38509.966151	9761.3181257	6972.09990994	3	4630.77643246	4543.92258124	38509.9798384	40258.429054	41279.0611253	6992.19782971
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp5	3	66490.7336182	49004.2581556	17486.4754626	11558.8606867	3	9864.50756781	9271.2031788	49004.2954539	53900.744664	54926.0294307	11564.6682581
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp9	4	76003.4618901	67417.663681	8585.79820915	4981.270822	2	3765.54924872	4425.937725	67417.6739465	69985.6069959	71006.9268599	4996.50081166
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp12	5	87490.4393387	76735.4489062	10754.9904325	8602.9892636	3	5778.79353624	6230.11047117	76735.4578031	77842.496147	78870.8267063	8619.57533419
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp7	6	94578.6711707	88113.485802	6465.1853687	4296.53140306	1	3276.72844712	3122.70701537	88113.4964098	89246.0025896	90265.394923	4313.23997604
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp4	7	102771.059803	95471.1140737	7299.94572938	4012.23928892	1	2994.13870554	3779.40775911	95471.1229705	97722.0571367	98742.3374414	4028.69464469
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp3	8	114980.827007	103416.729515	11564.0974927	2355.405435	1	1350.51149878	1216.9880016	103416.741833	111581.953756	112608.756115	2372.03222566
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp1	9	119579.218667	115609.286502	3969.93216514	1522.80221134	2	467.712750367	308.915778587	115609.294715	117015.976296	118036.268235	1542.9124498
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp8	10	140439.540281	120385.136217	20054.4040635	1534.68631176	1	514.586681064	371.930938767	120385.145798	137864.543497	138888.14129	1551.36340368
Bird_126	f	7.7	126	RR	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp11	11	163478.780396	141337.663804	22141.1165922	1036.57620194	1	19.9836298125	9.7618662694	141337.674754	161389.519271	162428.687185	1050.05933496
